GAME_ID,TEAM_ABBREVIATION,PTS,REB,AST,TO,STL,BLK,FG_PCT,FT_PCT,FG3_PCT,ImpactScore
1012500010,TOY,52.0,17.0,16.0,19.0,6.0,2.0,0.34444444444444444,0.3888888888888889,0.12433333333333334,0.35428874166595503
1012500011,CHI,87.0,35.0,21.0,13.0,8.0,5.0,0.4477272727272727,0.4318181818181818,0.4178181818181818,0.7788417692400046
1012500011,MIN,92.0,40.0,23.0,11.0,6.0,4.0,0.35650000000000004,0.4074166666666667,0.3139166666666667,0.6346685020958939
1012500012,GSV,84.0,33.0,21.0,8.0,10.0,3.0,0.27884615384615385,0.641,0.21,0.8686952696551125
1012500012,PHX,79.0,46.0,21.0,18.0,4.0,7.0,0.34181818181818185,0.4508181818181818,0.17272727272727273,0.7541863417313261
1012500013,DAL,78.0,28.0,18.0,19.0,3.0,3.0,0.3153125,0.2604375,0.23125,0.4746408354522966
1012500013,LVA,112.0,40.0,27.0,9.0,14.0,5.0,0.36146153846153845,0.31153846153846154,0.26276923076923075,1.1212364562755626
1012500014,CON,94.0,32.0,24.0,9.0,9.0,2.0,0.47175000000000006,0.46875,0.22325000000000003,0.9470009521259922
1012500014,NYL,86.0,23.0,24.0,18.0,7.0,2.0,0.6162500000000001,0.5139166666666667,0.4444166666666667,0.6393160444574804
1012500015,NYL,84.0,29.0,23.0,7.0,8.0,4.0,0.5421538461538462,0.29484615384615387,0.21153846153846154,0.8256834564190716
1012500015,TOY,61.0,34.0,17.0,14.0,5.0,2.0,0.39233333333333337,0.18522222222222223,0.2241111111111111,0.5382507423193096
1022500001,ATL,90.0,37.0,24.0,14.0,4.0,2.0,0.3258888888888889,0.38055555555555554,0.20555555555555557,0.6396370766433893
1022500001,WAS,94.0,26.0,18.0,7.0,7.0,4.0,0.6607777777777778,0.3888888888888889,0.426,0.7840775893095479
1022500002,DAL,84.0,33.0,15.0,14.0,8.0,2.0,0.41463636363636364,0.36363636363636365,0.303,0.70133418472895
1022500002,MIN,99.0,31.0,27.0,13.0,5.0,0.0,0.3552,0.4196,0.275,0.4878193076692442
1022500003,GSV,67.0,33.0,13.0,20.0,8.0,2.0,0.24466666666666667,0.6296666666666666,0.17222222222222222,0.43965517130999665
1022500003,LAS,84.0,27.0,19.0,11.0,16.0,4.0,0.331125,0.427125,0.145875,0.6804473440153205
1022500004,CHI,58.0,42.0,17.0,17.0,5.0,7.0,0.3063636363636364,0.18181818181818182,0.1848181818181818,0.5935835157921406
1022500004,IND,93.0,46.0,19.0,10.0,13.0,10.0,0.4584,0.47919999999999996,0.2,1.0237439800097587
1022500005,LVA,78.0,41.0,18.0,10.0,4.0,2.0,0.3175,0.2667,0.2433,0.7643832304293571
1022500005,NYL,92.0,43.0,27.0,6.0,7.0,7.0,0.3199166666666667,0.375,0.10416666666666667,0.9414073373026571
1022500006,PHX,81.0,38.0,20.0,14.0,8.0,5.0,0.4467777777777778,0.28833333333333333,0.19444444444444445,0.7654065724018446
1022500006,SEA,59.0,29.0,16.0,12.0,10.0,5.0,0.2855,0.4524,0.1333,0.5922188207514616
1022500007,CON,85.0,33.0,17.0,12.0,6.0,5.0,0.5014444444444445,0.5494444444444445,0.125,0.6449038730110322
1022500007,WAS,90.0,32.0,17.0,14.0,6.0,4.0,0.4102,0.2762,0.2083,0.6944883506042688
1022500008,LAS,75.0,29.0,15.0,11.0,4.0,3.0,0.32757142857142857,0.45199999999999996,0.24814285714285716,0.6021814713445153
1022500008,MIN,89.0,34.0,27.0,8.0,7.0,3.0,0.36310000000000003,0.55,0.1917,0.7862990724876193
1022500009,DAL,71.0,44.0,19.0,14.0,6.0,7.0,0.31029999999999996,0.3217,0.1125,0.9510739302344842
1022500009,SEA,79.0,37.0,25.0,11.0,7.0,5.0,0.40275,0.302125,0.333375,0.7614204388384039
1022500010,CON,62.0,34.0,16.0,16.0,4.0,3.0,0.36500000000000005,0.3960909090909091,0.08636363636363636,0.5650976483894772
1022500010,LVA,87.0,41.0,16.0,11.0,9.0,4.0,0.30109090909090913,0.36272727272727273,0.2120909090909091,0.812956244444532
1022500011,ATL,91.0,37.0,19.0,11.0,7.0,5.0,0.3992,0.4883,0.1608,0.7604381662910654
1022500011,IND,90.0,32.0,18.0,14.0,3.0,3.0,0.3416666666666667,0.373,0.23577777777777775,0.4017068769067066
1022500012,DAL,81.0,27.0,20.0,11.0,9.0,1.0,0.4905555555555556,0.35188888888888886,0.24466666666666667,0.6573693483510155
1022500012,MIN,85.0,43.0,27.0,17.0,4.0,3.0,0.40075,0.479125,0.262,0.8008116905125051
1022500013,GSV,76.0,37.0,15.0,11.0,10.0,2.0,0.22810000000000002,0.5541,0.1417,0.6570939130582024
1022500013,WAS,74.0,43.0,19.0,17.0,6.0,3.0,0.4032,0.47859999999999997,0.1766,0.6551926132487055
1022500014,LAS,86.0,37.0,18.0,16.0,4.0,3.0,0.3675,0.4325,0.24430000000000002,0.5582082188842168
1022500014,PHX,89.0,33.0,22.0,12.0,8.0,7.0,0.3701,0.3383,0.2292,0.877232472265107
1022500015,ATL,76.0,37.0,14.0,12.0,4.0,3.0,0.35033333333333333,0.5329999999999999,0.20322222222222225,0.5530563645797599
1022500015,IND,81.0,41.0,21.0,13.0,4.0,3.0,0.3327777777777778,0.2888888888888889,0.2777777777777778,0.6904502988570985
1022500016,CHI,74.0,36.0,16.0,23.0,9.0,1.0,0.3949090909090909,0.2879090909090909,0.1951818181818182,0.5866189839891498
1022500016,NYL,99.0,28.0,25.0,19.0,12.0,9.0,0.42616666666666664,0.4791666666666667,0.3958333333333333,0.88244381722797
1022500017,CON,70.0,40.0,22.0,21.0,5.0,4.0,0.2912,0.2,0.19330000000000003,0.5506093466094228
1022500017,MIN,76.0,31.0,21.0,15.0,13.0,6.0,0.3701111111111111,0.44999999999999996,0.21466666666666667,0.8924344205878754
1022500018,LVA,75.0,32.0,15.0,8.0,9.0,6.0,0.2319,0.49000000000000005,0.15350000000000003,0.6895563326363797
1022500018,WAS,72.0,36.0,18.0,15.0,2.0,3.0,0.304125,0.4375,0.26675000000000004,0.4135548004318561
1022500019,GSV,82.0,34.0,15.0,15.0,13.0,4.0,0.39222222222222225,0.4722222222222222,0.2901111111111111,0.7261809013515375
1022500019,LAS,73.0,31.0,18.0,17.0,9.0,4.0,0.36922222222222223,0.5247777777777778,0.21666666666666667,0.6529147287010247
1022500020,PHX,70.0,34.0,18.0,19.0,9.0,4.0,0.4471111111111111,0.3426666666666667,0.23144444444444445,0.5899451938384793
1022500020,SEA,77.0,30.0,21.0,15.0,9.0,4.0,0.3065,0.3778,0.1262,0.5307172179808322
1022500021,IND,88.0,39.0,20.0,16.0,6.0,1.0,0.36025,0.44375,0.246,0.7191701293508886
1022500021,NYL,90.0,34.0,19.0,12.0,7.0,5.0,0.316375,0.608875,0.172875,0.647727654045402
1022500022,ATL,83.0,42.0,23.0,13.0,6.0,7.0,0.43533333333333335,0.42133333333333334,0.3224444444444445,0.7473190589560803
1022500022,DAL,75.0,38.0,17.0,8.0,9.0,3.0,0.37844444444444447,0.38522222222222224,0.22955555555555554,0.8316041343713803
1022500023,ATL,79.0,52.0,20.0,14.0,4.0,5.0,0.399875,0.402125,0.2685,0.7358267374310047
1022500023,CON,55.0,34.0,14.0,9.0,4.0,3.0,0.283,0.36363636363636365,0.1471818181818182,0.5067747410565114
1022500024,CHI,78.0,34.0,17.0,17.0,6.0,3.0,0.4573333333333333,0.4444444444444444,0.08888888888888888,0.6262146306158747
1022500024,LAS,91.0,32.0,24.0,11.0,12.0,2.0,0.3462222222222222,0.6032222222222222,0.34444444444444444,0.7160899171970629
1022500025,PHX,68.0,26.0,15.0,14.0,15.0,1.0,0.33166666666666667,0.6592222222222222,0.33066666666666666,0.6197332147587825
1022500025,WAS,62.0,41.0,16.0,27.0,4.0,1.0,0.49050000000000005,0.5208,0.2233,0.5091429486377628
1022500026,LVA,82.0,25.0,19.0,12.0,7.0,8.0,0.44436363636363635,0.38636363636363635,0.3068181818181818,0.8705783717633111
1022500026,SEA,102.0,34.0,32.0,11.0,7.0,2.0,0.5667,0.425,0.2767,0.9071789693601191
1022500027,CON,87.0,27.0,20.0,16.0,10.0,0.0,0.27354545454545454,0.5242727272727273,0.13736363636363638,0.5551282361908499
1022500027,DAL,109.0,35.0,26.0,12.0,10.0,3.0,0.5965,0.5833333333333334,0.29516666666666663,0.9337952033729792
1022500028,GSV,67.0,34.0,16.0,20.0,10.0,4.0,0.35544444444444445,0.3571111111111111,0.3227777777777778,0.6164768740165198
1022500028,NYL,95.0,37.0,30.0,13.0,14.0,3.0,0.43390909090909086,0.18181818181818182,0.23745454545454547,0.9623673410392602
1022500029,MIN,82.0,30.0,18.0,11.0,11.0,5.0,0.30310000000000004,0.5,0.2367,0.617713501443197
1022500029,SEA,77.0,34.0,20.0,14.0,8.0,3.0,0.3645,0.375,0.14,0.6835172809047538
1022500030,ATL,88.0,32.0,26.0,16.0,9.0,6.0,0.43866666666666665,0.5555555555555556,0.3182222222222222,0.7531205029215148
1022500030,LAS,82.0,28.0,23.0,13.0,12.0,1.0,0.42869999999999997,0.3489,0.2944,0.621489452467102
1022500031,CHI,89.0,42.0,25.0,16.0,6.0,5.0,0.3232222222222222,0.5123333333333333,0.09522222222222222,0.6752077292971781
1022500031,PHX,94.0,30.0,26.0,9.0,11.0,7.0,0.4424444444444445,0.363,0.39166666666666666,0.9199716078364418
1022500032,IND,77.0,33.0,15.0,17.0,9.0,6.0,0.3567777777777778,0.6074444444444445,0.12433333333333334,1.0112233988006458
1022500032,WAS,83.0,41.0,20.0,18.0,7.0,5.0,0.4814,0.45499999999999996,0.25,0.8366952243434371
1022500033,GSV,77.0,41.0,25.0,13.0,3.0,1.0,0.42711111111111116,0.37966666666666665,0.28244444444444444,0.7114943160564188
1022500033,NYL,82.0,36.0,17.0,13.0,7.0,5.0,0.3124444444444444,0.42100000000000004,0.31955555555555554,0.468517317930042
1022500034,CHI,97.0,34.0,28.0,13.0,11.0,0.0,0.4386,0.4833,0.3186,0.8982585566273501
1022500034,DAL,92.0,30.0,23.0,16.0,6.0,10.0,0.49377777777777776,0.5,0.1481111111111111,0.6792397890369686
1022500035,CON,85.0,25.0,19.0,16.0,9.0,2.0,0.5381111111111111,0.5,0.2826666666666667,0.7733175137280155
1022500035,IND,83.0,25.0,20.0,14.0,8.0,2.0,0.38966666666666666,0.537,0.2703333333333333,0.6454595726138947
1022500036,NYL,85.0,46.0,23.0,11.0,6.0,8.0,0.339,0.4090909090909091,0.19763636363636364,0.6995158339405625
1022500036,WAS,63.0,36.0,13.0,10.0,8.0,1.0,0.3431,0.39,0.19,0.6637816144161313
1022500037,LAS,81.0,38.0,18.0,18.0,6.0,0.0,0.5574444444444445,0.3928888888888889,0.34,0.6968712209531424
1022500037,LVA,96.0,30.0,22.0,10.0,12.0,7.0,0.3728888888888889,0.6111111111111112,0.4568888888888889,0.7710585236952414
1022500038,MIN,74.0,35.0,18.0,15.0,5.0,6.0,0.24610000000000004,0.5,0.1629,0.548612931189276
1022500038,PHX,71.0,38.0,21.0,14.0,8.0,4.0,0.3002222222222222,0.48411111111111116,0.1,0.6988802938733155
1022500039,ATL,94.0,35.0,18.0,11.0,5.0,7.0,0.37144444444444447,0.3501111111111111,0.20366666666666666,0.7748328276723888
1022500039,SEA,87.0,33.0,17.0,14.0,7.0,1.0,0.44566666666666666,0.5432222222222223,0.1111111111111111,0.6574084759415139
1022500040,CHI,94.0,39.0,20.0,15.0,8.0,5.0,0.3889,0.5599999999999999,0.135,0.8326434052178001
1022500040,DAL,83.0,32.0,15.0,14.0,9.0,10.0,0.4023,0.5,0.1867,0.8190672020432455
1022500041,CON,52.0,26.0,11.0,19.0,8.0,0.0,0.2629,0.45,0.1372,0.3168751808762689
1022500041,NYL,100.0,32.0,29.0,19.0,11.0,3.0,0.631,0.5757272727272728,0.6242727272727273,0.8610888211795875
1022500042,LAS,80.0,38.0,17.0,13.0,11.0,3.0,0.352125,0.378125,0.180375,0.8718895078290138
1022500042,PHX,85.0,38.0,22.0,12.0,7.0,2.0,0.40679999999999994,0.4727,0.2542,0.72439354615832
1022500043,LVA,75.0,31.0,17.0,15.0,11.0,4.0,0.38177777777777777,0.46299999999999997,0.3407777777777778,0.5893592994350358
1022500043,SEA,70.0,32.0,19.0,19.0,5.0,3.0,0.4235555555555555,0.3888888888888889,0.25,0.5192919177632775
1022500044,GSV,75.0,37.0,15.0,14.0,9.0,4.0,0.30172727272727273,0.4636363636363636,0.20381818181818182,0.669178223179883
1022500044,MIN,86.0,36.0,22.0,12.0,10.0,3.0,0.301,0.5582222222222222,0.3068888888888889,0.7538235664986505
1022500045,IND,85.0,19.0,21.0,8.0,8.0,2.0,0.48366666666666663,0.41855555555555557,0.28944444444444445,0.5245272356371848
1022500045,WAS,76.0,33.0,12.0,15.0,3.0,5.0,0.5455555555555556,0.46111111111111114,0.037000000000000005,0.6788778203973583
1022500046,MIN,88.0,37.0,29.0,23.0,6.0,4.0,0.4944545454545455,0.24245454545454545,0.2893636363636363,0.5968946018711233
1022500046,PHX,65.0,24.0,13.0,10.0,11.0,3.0,0.4165,0.15,0.1166,0.6467527057208079
1022500047,DAL,77.0,48.0,18.0,14.0,7.0,4.0,0.3082,0.36669999999999997,0.2,0.7446806398902246
1022500047,SEA,83.0,31.0,22.0,16.0,6.0,10.0,0.5452222222222223,0.4628888888888889,0.38333333333333336,0.802105863033598
1022500048,NYL,86.0,36.0,15.0,13.0,10.0,3.0,0.5097777777777778,0.5854444444444444,0.35555555555555557,0.8770442878034236
1022500048,WAS,78.0,39.0,20.0,14.0,3.0,2.0,0.3957,0.4166,0.16670000000000001,0.6259841281817052
1022500049,GSV,77.0,29.0,17.0,19.0,11.0,3.0,0.3625,0.3651,0.2676,0.6036061516142598
1022500049,PHX,86.0,36.0,15.0,17.0,7.0,5.0,0.4731111111111111,0.40744444444444444,0.3641111111111111,0.7700550654182826
1022500050,ATL,76.0,29.0,19.0,12.0,5.0,6.0,0.42519999999999997,0.27,0.2133,0.669830568851539
1022500050,CON,84.0,27.0,17.0,11.0,9.0,3.0,0.3438,0.5583,0.0375,0.7068946053694163
1022500051,DAL,79.0,35.0,24.0,15.0,6.0,5.0,0.39390000000000003,0.4,0.1749,0.7323101720987009
1022500051,LAS,93.0,30.0,24.0,14.0,9.0,5.0,0.43681818181818177,0.4697272727272727,0.11854545454545455,0.6360814209097833
1022500052,GSV,95.0,43.0,24.0,12.0,7.0,3.0,0.4320909090909091,0.4318181818181818,0.1699090909090909,0.9181001188481652
1022500052,LVA,68.0,31.0,11.0,13.0,5.0,2.0,0.23118181818181818,0.4522727272727272,0.17045454545454544,0.5470522623863376
1022500053,CHI,52.0,30.0,11.0,19.0,5.0,4.0,0.38345454545454544,0.33336363636363636,0.12118181818181818,0.4777279614525081
1022500053,IND,79.0,32.0,20.0,14.0,9.0,4.0,0.3788,0.42069999999999996,0.3167,0.6766334838087679
1022500054,PHX,77.0,29.0,21.0,14.0,3.0,1.0,0.46733333333333327,0.37033333333333335,0.18177777777777776,0.5885998042597633
1022500054,SEA,89.0,31.0,22.0,11.0,4.0,4.0,0.37120000000000003,0.3524,0.2833,0.5981207455007633
1022500055,CON,67.0,22.0,17.0,17.0,8.0,4.0,0.29533333333333334,0.40744444444444444,0.1592222222222222,0.4989436800322749
1022500055,WAS,104.0,42.0,24.0,15.0,8.0,0.0,0.5465454545454546,0.4393636363636364,0.2120909090909091,0.9583054059615354
1022500056,DAL,65.0,41.0,14.0,15.0,3.0,3.0,0.2273333333333333,0.5247777777777778,0.12533333333333335,0.5673808998497978
1022500056,MIN,81.0,37.0,25.0,6.0,12.0,11.0,0.27208333333333334,0.25,0.23750000000000002,1.0750295057332562
1022500057,GSV,89.0,49.0,20.0,13.0,8.0,5.0,0.3425,0.5427500000000001,0.125,0.806213600638285
1022500057,LAS,81.0,34.0,23.0,13.0,8.0,4.0,0.4852222222222222,0.426,0.19444444444444445,0.6671750068566442
1022500058,ATL,77.0,44.0,21.0,12.0,7.0,4.0,0.35509090909090907,0.3106363636363636,0.16018181818181818,0.7663467530642578
1022500058,IND,58.0,27.0,13.0,11.0,5.0,3.0,0.2763,0.225,0.14830000000000002,0.5200788951750341
1022500059,CHI,66.0,37.0,18.0,22.0,7.0,3.0,0.3973,0.2,0.21989999999999998,0.5649416349421604
1022500059,NYL,85.0,29.0,23.0,9.0,13.0,5.0,0.374,0.3788181818181818,0.18027272727272728,0.8673575759685737
1022500060,LAS,97.0,38.0,24.0,15.0,5.0,1.0,0.6187777777777778,0.4301111111111111,0.37033333333333335,0.6993048361870203
1022500060,LVA,89.0,28.0,12.0,9.0,8.0,4.0,0.2727777777777778,0.4086666666666667,0.11055555555555556,0.4394854834520898
1022500061,DAL,80.0,36.0,16.0,14.0,6.0,4.0,0.3364,0.44000000000000006,0.07139999999999999,0.6719549343415692
1022500061,PHX,93.0,28.0,23.0,10.0,9.0,6.0,0.5074444444444445,0.32411111111111107,0.3893333333333333,0.9304498666494864
1022500062,MIN,84.0,26.0,25.0,12.0,5.0,4.0,0.465625,0.34375,0.41100000000000003,0.743274814052596
1022500062,SEA,94.0,34.0,30.0,10.0,9.0,3.0,0.4436666666666667,0.24811111111111112,0.16666666666666666,0.8107094584633492
1022500063,ATL,88.0,39.0,21.0,12.0,5.0,6.0,0.31427272727272726,0.2757272727272727,0.12190909090909091,0.6113704418130507
1022500063,CHI,70.0,36.0,20.0,12.0,6.0,3.0,0.3625,0.1654,0.1119,0.7189683129929518
1022500064,DAL,84.0,29.0,24.0,15.0,10.0,2.0,0.47575,0.4375,0.28850000000000003,0.6668420193317821
1022500064,LVA,88.0,36.0,15.0,18.0,10.0,4.0,0.3463333333333333,0.5185555555555555,0.18511111111111112,0.6976953837330228
1022500065,LAS,78.0,36.0,14.0,20.0,3.0,1.0,0.3804,0.6625,0.1867,0.5359290555551364
1022500065,MIN,101.0,27.0,30.0,9.0,9.0,10.0,0.5491818181818182,0.24245454545454545,0.3181818181818182,1.0875034985746816
1022500066,IND,102.0,38.0,25.0,12.0,5.0,6.0,0.3879,0.42669999999999997,0.3217,0.7461675606196781
1022500066,NYL,88.0,34.0,17.0,11.0,10.0,4.0,0.3065555555555556,0.29844444444444446,0.08144444444444446,0.7264564952423719
1022500067,GSV,76.0,33.0,21.0,18.0,9.0,2.0,0.4172222222222222,0.48144444444444445,0.037000000000000005,0.6633744373356998
1022500067,SEA,70.0,20.0,19.0,16.0,11.0,5.0,0.3382222222222222,0.4963333333333334,0.17355555555555557,0.5771639039327034
1022500068,CHI,78.0,38.0,20.0,12.0,7.0,5.0,0.4671111111111111,0.5277777777777778,0.25,0.740421958666245
1022500068,CON,66.0,32.0,15.0,12.0,9.0,2.0,0.343125,0.375,0.239625,0.593921400191751
1022500069,ATL,89.0,41.0,24.0,6.0,8.0,2.0,0.3600909090909091,0.1688181818181818,0.321,0.8757139875377913
1022500069,WAS,56.0,35.0,12.0,13.0,5.0,2.0,0.3012727272727273,0.34299999999999997,0.09090909090909091,0.49816887962960227
1022500070,LVA,70.0,38.0,14.0,19.0,6.0,4.0,0.2802,0.55,0.2109,0.3982604435789879
1022500070,PHX,76.0,36.0,22.0,12.0,10.0,4.0,0.2873,0.35,0.14079999999999998,0.7787429631584812
1022500071,CON,71.0,27.0,15.0,12.0,8.0,4.0,0.26716666666666666,0.5,0.11108333333333333,0.6220796837636731
1022500071,IND,88.0,38.0,19.0,15.0,6.0,1.0,0.3257,0.375,0.3377,0.6115902982624436
1022500072,ATL,81.0,31.0,23.0,12.0,7.0,7.0,0.36519999999999997,0.4,0.3919,0.6685214843527147
1022500072,NYL,86.0,37.0,19.0,12.0,8.0,3.0,0.3013,0.3607,0.1333,0.604806798159082
1022500073,CHI,72.0,31.0,21.0,22.0,10.0,6.0,0.44777777777777783,0.35,0.2222222222222222,0.6181057901701538
1022500073,WAS,79.0,32.0,21.0,16.0,14.0,5.0,0.3523333333333334,0.4963333333333334,0.2,0.7393505652947729
1022500074,DAL,80.0,39.0,23.0,11.0,12.0,6.0,0.4421111111111111,0.4443333333333333,0.25833333333333336,0.8301323736940984
1022500074,GSV,71.0,28.0,17.0,16.0,5.0,6.0,0.326,0.541625,0.21875,0.5132594005820387
1022500075,LVA,62.0,34.0,18.0,17.0,4.0,4.0,0.32480000000000003,0.1714,0.2666,0.41980782013660145
1022500075,MIN,76.0,40.0,20.0,8.0,8.0,4.0,0.2981,0.6,0.16499999999999998,0.7616236625619881
1022500076,LAS,67.0,42.0,14.0,22.0,7.0,4.0,0.30060000000000003,0.355,0.1967,0.5866787029801938
1022500076,SEA,98.0,27.0,29.0,10.0,15.0,7.0,0.4295,0.21669999999999998,0.2983,0.9845662483310068
1022500077,CON,75.0,37.0,20.0,13.0,5.0,5.0,0.34345454545454546,0.3409090909090909,0.16972727272727273,0.7268812227468424
1022500077,PHX,83.0,41.0,18.0,12.0,9.0,5.0,0.374,0.6375,0.2366,0.8096409791249581
1022500078,NYL,81.0,32.0,19.0,19.0,8.0,2.0,0.37520000000000003,0.2742,0.225,0.5196760269720363
1022500078,PHX,89.0,42.0,22.0,13.0,10.0,3.0,0.2761,0.4445,0.0944,0.790798624862344
1022500079,GSV,88.0,32.0,18.0,7.0,10.0,5.0,0.41533333333333333,0.4166666666666667,0.1527777777777778,0.9306734926958224
1022500079,IND,77.0,35.0,20.0,16.0,3.0,3.0,0.3486,0.375,0.2962,0.5132461127462336
1022500080,ATL,92.0,24.0,23.0,9.0,5.0,4.0,0.584111111111111,0.6258888888888889,0.31222222222222223,0.7852329645290456
1022500080,WAS,91.0,33.0,25.0,14.0,8.0,4.0,0.5272222222222223,0.6565555555555556,0.17066666666666666,0.7184595476073551
1022500081,CON,83.0,29.0,19.0,12.0,9.0,8.0,0.45709999999999995,0.44589999999999996,0.2,0.8098105857726674
1022500081,DAL,86.0,42.0,23.0,17.0,7.0,1.0,0.3552,0.49820000000000003,0.1833,0.7040627692585488
1022500082,LVA,83.0,30.0,20.0,14.0,5.0,5.0,0.3655555555555556,0.40166666666666667,0.2777777777777778,0.570085204715687
1022500082,SEA,90.0,37.0,21.0,9.0,7.0,2.0,0.3398888888888889,0.3888888888888889,0.2796666666666667,0.4856145223887134
1022500083,CHI,86.0,22.0,22.0,20.0,14.0,3.0,0.532,0.5599999999999999,0.3536,0.7306347634756138
1022500083,PHX,107.0,34.0,25.0,19.0,13.0,2.0,0.5729,0.7834,0.4262,0.9149534969525142
1022500084,LAS,66.0,26.0,13.0,15.0,7.0,3.0,0.29410000000000003,0.55,0.1346,0.38623521648179454
1022500084,MIN,82.0,32.0,21.0,20.0,9.0,5.0,0.44399999999999995,0.325,0.278,0.5682853388329756
1022500085,ATL,93.0,36.0,21.0,9.0,7.0,6.0,0.2889090909090909,0.4894545454545455,0.2110909090909091,0.7441040151598911
1022500085,CHI,80.0,38.0,19.0,9.0,7.0,5.0,0.3652222222222222,0.5,0.08144444444444446,0.7116418579912761
1022500086,DAL,88.0,38.0,16.0,17.0,8.0,6.0,0.32175,0.6945,0.197875,0.6823420377451879
1022500086,WAS,91.0,33.0,23.0,16.0,11.0,4.0,0.2838,0.39790000000000003,0.1571,0.5950954268529361
1022500087,IND,81.0,33.0,23.0,16.0,9.0,1.0,0.3975,0.291625,0.2625,0.6719782358615007
1022500087,LVA,89.0,31.0,19.0,13.0,9.0,3.0,0.350875,0.35,0.1875,0.7825600951079018
1022500088,NYL,79.0,39.0,21.0,20.0,7.0,7.0,0.40137500000000004,0.607125,0.260375,0.8661860833535705
1022500088,SEA,89.0,32.0,24.0,10.0,13.0,6.0,0.4562222222222222,0.34255555555555556,0.24400000000000002,0.9550048094414697
1022500089,CON,63.0,35.0,14.0,13.0,4.0,10.0,0.2915,0.5131,0.19990000000000002,0.6576745600623581
1022500089,GSV,87.0,51.0,18.0,9.0,9.0,3.0,0.3561818181818182,0.6181818181818182,0.15109090909090908,1.0594311656791644
1022500090,MIN,64.0,39.0,15.0,19.0,9.0,8.0,0.283,0.4603333333333333,0.09255555555555556,0.561669963409043
1022500090,WAS,68.0,40.0,17.0,14.0,10.0,1.0,0.32711111111111113,0.3147777777777778,0.23522222222222222,0.7800884292037927
1022500091,CHI,97.0,36.0,23.0,11.0,8.0,3.0,0.3849,0.5439999999999999,0.2366,0.6742728131404324
1022500091,LAS,86.0,27.0,22.0,17.0,7.0,7.0,0.5145555555555555,0.37033333333333335,0.2671111111111111,0.6469425198786171
1022500092,ATL,55.0,37.0,10.0,9.0,6.0,3.0,0.137,0.25,0.052636363636363634,0.43008648355662066
1022500092,DAL,68.0,44.0,14.0,8.0,6.0,5.0,0.35175,0.375,0.083375,0.7762989212916077
1022500093,IND,94.0,38.0,18.0,15.0,10.0,1.0,0.355,0.48144444444444445,0.19044444444444444,0.662824170760358
1022500093,SEA,86.0,21.0,17.0,17.0,8.0,7.0,0.43275,0.7208749999999999,0.24375,0.6319981033101529
1022500094,GSV,78.0,38.0,20.0,10.0,5.0,3.0,0.35744444444444445,0.3147777777777778,0.30922222222222223,0.8035144160958053
